id,full_sq,life_sq,floor,sub_area,preschool_quota,preschool_education_centers_raion,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25_raion,shopping_centers_raion,office_raion,oil_chemistry_raion,railroad_terminal_raion,nuclear_reactor_raion,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,railroad_station_walk_km,railroad_station_walk_min,public_transport_station_km,public_transport_station_min_walk,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_1line,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,theater_km,museum_km,ecology,mosque_count_1000,price_doc
26535,43,18.0,17.0,Poselenie Voskresenskoe,,0,,0,0,,0,0,0,2,0,0,0,no,no,no,8.029798256,5.886193959,66.72795107,5.56066259,3.028685563,3.356151111,5.399560267,0.153936964,0.265907435,10.13151313,121.5781576,3.302899221,39.63479065,8.871358526,22.05013837,25.02563384,26.19510768,26.92824375,no,10.57121643,10.95997066,4.283424155,8.424569309,15.04785579,18.40758022,12.15684139,7.038450977,15.23002412,11.22290512,6.378175009,8.144839342,0.400465679,3.356151111,5.21962347,0.380925745,17.96856635,16.97393787,no data,0,5048040
26536,41,,15.0,Krjukovo,5278.0,6,10529.0,6,0,30.0,2,0,4,1,0,4,1,no,no,no,24.06236831,19.90760495,218.7084698,18.22570582,1.560495324,0.937710002,15.3039384,0.0,0.198351997,1.920552221,23.04662666,0.449186124,5.390233483,17.62524986,31.1318204,33.7661494,34.54679067,35.79179117,no,42.53144567,2.896092157,1.969375613,5.57456351,5.516188549,27.07950854,14.68474892,2.305494937,3.178623648,4.305166008,1.48965067,1.541066042,2.511369604,0.937710002,4.609867715,2.295299386,6.373528185,2.271946524,no data,0,4795500
26537,38,38.0,19.0,Nagatinskij Zaton,3119.0,5,6237.0,8,0,229.0,1,0,6,1,1,3,0,no,no,no,3.066552864,2.36530039,27.47221714,2.289351428,0.661989519,0.707328866,1.372669632,0.674301386,0.0,5.209439488,62.51327385,0.278820574,3.345846893,8.404013057,3.119839633,6.306766332,7.790824982,8.532480294,no,8.42790322,5.417379301,0.530377329,0.255188582,10.49015834,7.735623445,0.634656333,2.865861444,3.960500014,0.878219784,0.83410107,2.080267423,0.809435651,0.707328866,2.552607973,1.476887382,8.937828617,2.415292306,excellent,0,7658450
26538,64,43.0,1.0,Chertanovo Juzhnoe,3844.0,6,8810.0,7,0,,3,0,3,4,0,9,3,no,no,no,2.030977967,1.062165058,12.74598069,1.062165058,0.414526576,0.465924869,2.600931941,0.124221185,1.194687533,3.060778274,36.72933929,0.127623691,1.531484291,2.839782858,10.93987243,14.14098613,15.56398801,16.1976497,no,13.26419023,6.239303638,0.969249504,4.839434849,7.048887704,14.93927734,1.458230117,3.960469838,8.51501909,0.764606552,0.37529945,0.37529945,0.322920135,0.465924869,1.911285809,0.775414634,7.305629733,5.424755513,poor,0,2000000
26539,77,46.0,9.0,Vyhino-Zhulebino,7610.0,10,16049.0,11,0,1322.0,3,0,11,11,0,8,1,no,no,no,0.655726034,0.273564355,3.282772262,0.273564355,0.16245431,0.460419323,3.121985623,0.016101739,1.527903344,1.184195002,14.21034003,0.060735209,0.72882251,1.268088657,9.159860448,13.27739565,14.14400241,15.40824908,no,8.770158424,2.896812101,0.336656191,2.583651323,5.02360443,12.09771409,3.048991796,2.063221085,2.233691947,0.460419323,0.82312591,2.075734116,0.395785283,0.460419323,0.94247646,0.763380129,5.127016105,2.64530941,good,0,11000000
26540,82,82.0,13.0,Poselenie Sosenskoe,,0,,0,0,,0,0,1,0,0,0,1,no,no,no,8.233954565,5.801570545,69.61884654,5.801570545,2.851997167,3.41997061,5.406077673,0.193456792,0.309299783,9.688974124,116.2676895,0.844053837,10.12864604,4.585950628,17.70399726,20.67020561,21.83369685,22.56765524,no,6.328276,10.53321745,1.080226534,9.790860611,8.883295589,14.16463979,8.175954794,5.632773428,10.98708369,7.098232047,4.909210579,4.267267288,3.978244874,3.41997061,4.601111343,0.920709177,13.72562592,12.85831964,no data,0,9375982
26541,35,,1.0,Poselenie Filimonkovskoe,,0,,0,0,,0,0,0,0,0,0,0,no,no,no,16.14344449,14.3385449,159.7749027,13.31457522,0.080554614,7.465533087,12.53591035,0.142926869,0.247327448,15.32800763,183.9360916,4.383928657,52.60714388,12.69348433,24.16130053,26.80908599,27.95587215,28.73814133,no,16.7570728,12.34335969,5.54192364,14.11403251,14.3081921,19.40772505,16.1586234,1.652884513,18.40280201,13.88652132,5.309768372,5.309768372,5.247224964,7.465533087,10.04161102,1.807236006,18.96871118,16.9761188,no data,0,3059745
26542,32,20.0,4.0,Cheremushki,1944.0,4,6887.0,5,0,262.0,3,0,6,4,0,6,10,no,no,no,1.224401558,0.481661126,4.694965272,0.391247106,0.348700571,0.580885631,1.160295374,0.218969993,0.954641993,5.305343256,63.66411907,0.148834538,1.78601446,7.133778032,4.405683537,7.365821314,8.539289174,9.267332827,no,5.51506084,2.431634003,0.169883844,0.371376675,5.62977594,5.818306701,1.463069466,1.249325326,1.109883549,1.914258421,0.280703296,0.373768657,0.710470008,0.583145993,1.160295374,0.489984415,0.939852422,2.198843623,satisfactory,0,8000000
26543,33,18.0,4.0,Chertanovo Severnoe,2881.0,5,6784.0,5,0,,0,0,10,3,0,11,5,no,no,no,2.192554203,0.780336711,5.69619255,0.474682713,0.149941351,0.281241634,3.276312131,0.362222993,0.739765405,4.203188377,50.43826052,0.216895287,2.60274344,5.32792801,8.421211747,11.61896018,13.05638621,13.6794556,no,10.07532036,4.474432843,0.144167697,2.32621747,8.040004177,10.58781358,1.505520219,3.144225956,5.193952821,0.281241634,0.276182366,0.895755333,0.519324704,0.281241634,1.048638979,1.08702888,5.676047865,4.774376961,poor,0,6500000
26544,63,37.0,12.0,Lianozovo,2703.0,5,7236.0,5,0,,3,0,4,3,0,3,3,no,no,no,1.463887877,0.756554221,2.636988019,0.219749002,0.302614793,0.265349861,0.859396873,0.055186951,0.612950484,3.844746895,46.13696274,0.219831459,2.637977513,1.492586967,11.51251247,13.70399227,14.28031351,15.77053202,no,9.289140934,1.826385134,0.768817816,2.298785899,2.943855309,9.396876784,2.666739403,1.51710124,5.948764587,0.701849093,0.189863792,0.823363981,0.381403642,0.265349861,1.285713792,1.289367403,12.52801597,8.086009075,poor,0,10400000
26545,42,29.0,1.0,Nagatino-Sadovniki,2508.0,4,5254.0,6,0,3855.0,2,0,10,3,0,10,11,no,no,no,2.59877889,1.649434832,20.17947404,1.681622836,0.093749364,0.253901333,0.780387551,0.266402126,0.4173274,2.48040719,29.76488628,0.298938939,3.587267269,10.76699333,2.405754192,5.592565751,7.378559231,7.807912304,no,7.394476718,4.304805128,0.660845401,1.17737542,9.456731836,5.195486889,1.630308969,2.199274552,1.029781862,1.026593865,0.0,0.0,1.08425577,0.253901333,1.723077181,1.240815956,5.898302954,1.306058561,excellent,0,7350000
26546,36,17.0,11.0,Otradnoe,5088.0,4,12721.0,4,0,,1,0,10,3,0,9,6,no,no,no,3.322912398,1.707511946,20.54199086,1.711832572,0.161375086,0.849583589,1.934739031,0.018950526,0.108306881,2.96356708,35.56280496,0.118355517,1.420266198,3.155776028,8.999236459,11.1813389,11.75686803,13.23694181,no,8.177448082,1.860763506,0.701568557,3.591773319,1.009012655,6.126286996,3.531955604,3.952440324,2.815383684,0.868864864,0.87448733,0.74321604,0.802656872,0.849583589,1.518202888,1.250620997,8.882650241,5.470987133,good,0,6800000
26547,38,20.0,12.0,Mozhajskoe,4182.0,6,8658.0,6,0,900.0,1,0,12,2,0,9,9,no,no,no,4.756371105,3.739640463,43.82328412,3.651940343,0.594217789,0.360842917,1.729642876,0.260537185,0.788086487,1.592965905,19.11559086,0.054499865,0.653998382,0.93249745,8.893146023,11.89449484,12.9445082,13.81980592,yes,16.12285979,8.948626197,0.458244135,1.019739194,7.011573086,8.552894073,3.445369509,1.844729495,10.19959645,0.761095371,0.830115209,0.304634527,1.559958839,0.360842917,1.303147031,1.306050185,8.710409413,5.854788096,poor,0,6750000
26548,43,21.0,1.0,Tekstil'shhiki,1463.0,4,5580.0,7,0,1183.0,1,0,5,1,0,0,1,no,no,no,2.615327532,1.835860424,15.65372313,1.304476928,0.196938603,0.245625461,0.412727714,0.11797448,1.210596385,1.664815174,19.97778209,0.382007395,4.584088735,5.367355219,2.939759441,7.04594498,8.107515752,9.161706387,no,5.413195443,1.772721152,0.866848992,1.636582228,1.75496708,1.164847143,1.638127633,0.537492862,1.238532476,1.186166674,1.273042697,1.60621876,0.689560158,0.245625461,3.089250278,1.080573342,4.049650378,2.984484426,poor,0,6500000
26549,54,32.0,2.0,Novo-Peredelkino,4249.0,7,9373.0,7,0,240.0,3,0,6,4,0,1,0,no,no,no,3.614423188,1.702223408,20.2014158,1.683451316,0.115861155,0.308079866,3.821622059,0.660893533,0.574783014,2.229152253,26.74982704,0.152447027,1.829364319,6.408239988,16.28523864,19.00649578,20.17152372,21.04605423,no,15.34265491,6.413783891,0.679865389,1.713633617,1.590908159,13.90914475,7.371178736,6.70638388,11.17148829,8.330788559,1.235324149,4.149103371,0.304492536,0.308079866,0.004208143,0.006019238,13.47013088,9.132676701,good,0,2000000
26550,35,19.0,5.0,Vostochnoe Degunino,3062.0,4,5692.0,4,0,,1,0,3,2,0,4,3,no,no,no,3.248668714,1.918799073,23.02558887,1.918799073,0.200887658,0.724640017,1.027467079,0.642086478,0.247805673,1.539359717,18.4723166,0.211449114,2.537389362,3.025886483,10.00434138,12.49214839,13.10584545,14.58365623,no,13.64000269,2.018596717,0.166242846,0.98698101,7.279027493,7.163703536,0.851724864,1.405371189,0.304413298,0.928634832,0.166242846,0.18132544,0.687261172,0.724640017,1.782662864,1.780195787,10.32511643,7.425381081,poor,0,5750000
26551,40,,14.0,Poselenie Vnukovskoe,,0,,0,0,,0,0,0,0,0,1,0,no,no,no,2.152791625,1.722233308,20.6667997,1.722233308,0.897888573,1.234234528,4.566595488,0.427247711,0.353641752,3.735665718,44.82798861,0.63001355,7.560162595,7.12321525,17.14873672,19.86899739,21.03856121,21.90579236,no,15.54602758,6.433793791,1.519553042,2.521690593,2.715850181,13.89860714,8.355285069,7.401423162,12.8936841,9.479092564,1.806570293,4.338453269,1.339078477,1.234234528,1.192543207,1.186621297,13.45959327,9.89075781,no data,0,5181320
26552,55,,5.0,Poselenie Desjonovskoe,,0,,0,0,,0,0,0,1,0,0,0,no,no,no,18.86249706,14.45817948,173.4981537,14.45817948,4.163554775,9.01241512,10.35601413,0.0,1.65524662,20.64441821,247.7330185,1.523321071,18.27985285,14.10934708,26.95851532,29.89373696,30.99519351,31.74171168,no,16.39189278,7.406761693,4.032764094,18.57241349,20.86853215,24.22825658,17.68663013,6.500830012,21.05070047,16.1727793,10.53659298,10.53659298,2.617551938,9.01241512,10.7911711,2.235409101,23.7892427,20.83740279,no data,0,4943259
26553,64,,13.0,Poselenie Vnukovskoe,,0,,0,0,,0,0,0,0,0,1,0,no,no,no,2.868785475,2.295028376,27.54034051,2.295028376,1.330390453,1.692060725,5.034656819,0.038518215,0.288224742,4.308460786,51.70152943,0.173000281,2.076003366,7.595687986,17.6121356,20.3325878,21.50173781,22.37012991,no,15.87820178,7.006588859,1.992371265,3.094485661,3.288645249,14.23078135,8.795055202,7.396183238,13.2258583,9.848053451,1.350868037,4.287294812,1.719353337,1.692060725,1.516931895,1.512248038,13.79176747,10.36131258,no data,0,6663536
26554,71,1.0,14.0,Presnenskoe,3240.0,7,10602.0,9,0,1940.0,2,1,29,2,3,5,84,no,no,no,1.709767881,1.267242414,15.20690896,1.267242414,0.221778997,0.295246656,0.60437347,0.385338367,0.435276608,2.241162685,26.89395221,0.159777286,1.917327431,11.37298675,0.996153807,2.086190757,2.952070263,4.035973651,no,17.22344145,2.70144595,0.286288699,0.432176105,2.043502576,2.065900542,1.066405375,0.516327635,1.300220502,0.295246656,0.638982288,0.181029852,2.037360153,0.295246656,0.723675928,0.876216648,2.666318818,1.377132364,poor,0,22676982
26555,57,,25.0,Mitino,6839.0,9,17063.0,10,0,,1,0,17,6,0,11,4,no,no,no,0.059640878,0.031808467,0.381701605,0.031808467,0.556067501,0.249131302,0.528763787,0.55797958,0.624706911,3.213865715,38.56638859,0.121737018,1.46084422,1.744855881,13.92593627,16.72417404,17.56646253,18.7528432,no,26.8151501,0.952690705,0.341012026,1.12439695,6.957170213,6.307953906,4.102199295,2.625925206,9.825594514,0.249131302,0.179545077,0.0,0.712886273,0.249131302,0.171437871,0.854763166,15.91311058,15.508916,good,0,12029879
26556,38,22.0,9.0,Kuz'minki,4547.0,8,10492.0,8,1,,1,0,7,8,0,5,1,no,no,no,1.762712009,0.855202825,10.2624339,0.855202825,0.154910009,0.085422042,1.783814192,0.822122068,0.315873475,3.220201616,38.64241939,0.127686238,1.532234857,4.24609893,3.646172012,7.817961604,8.765487382,9.948490443,no,7.151633128,1.884181575,0.85888796,3.44408398,1.691958143,3.030007884,0.417609022,1.112169036,3.103693217,0.085422042,0.522799457,0.85888796,0.095987787,0.085422042,2.487178964,1.057793953,1.629260767,2.378543282,poor,0,6300000
26557,55,32.0,3.0,Losinoostrovskoe,1926.0,3,6839.0,4,0,1036.0,1,0,11,3,0,1,0,no,no,no,2.917643823,2.014596879,24.03066321,2.002555268,0.405532315,0.60081832,0.110748188,0.051213556,0.238658532,2.328270579,27.93924694,0.26159255,3.139110602,1.99245282,9.503043176,12.01833198,12.66837207,14.2135711,no,3.805051441,1.174104833,0.615918377,4.184872869,4.963221218,1.337921441,1.209003264,1.439318871,3.730908497,1.462840816,0.707644619,1.715964704,1.132855481,0.60081832,1.118637114,1.345295192,7.24812715,7.266256471,good,0,9780000
26558,63,63.0,3.0,Nagornoe,2279.0,4,10027.0,8,1,,3,0,2,2,0,2,6,no,no,no,0.530904241,0.424723399,5.023493037,0.41862442,0.828794888,0.606660005,0.759847949,0.222830443,0.0,3.053683147,36.64419777,0.120505375,1.446064502,9.829171373,3.416533171,6.610710389,8.059342187,8.672832386,no,10.02326889,1.624649715,0.703470966,3.051709647,9.736464629,5.638859753,2.03851367,2.034636509,1.569001962,1.63684118,0.840847416,0.565308419,0.671608097,0.606660005,1.12493348,0.605085225,3.103076807,3.45494045,poor,0,14684859
26559,75,44.0,7.0,Krjukovo,5278.0,6,10529.0,6,0,30.0,2,0,4,1,0,4,1,no,no,no,27.60501887,21.7546262,260.4353161,21.70294301,0.126791291,0.411147886,17.74001752,0.502380477,0.316968762,1.105676344,13.26811612,0.125141877,1.501702528,20.14168736,33.64472149,36.29156723,37.06708132,38.31782491,no,44.78047206,1.438890641,0.574812386,6.547066434,6.488691474,28.92652979,14.6049666,2.585453352,4.151126572,3.242919967,0.919664999,1.004748725,1.612802011,0.411147886,5.284048793,0.992599581,7.34603111,0.694579891,no data,0,9700000
26560,78,43.0,13.0,Nekrasovka,2395.0,5,7377.0,5,0,540.0,0,0,0,4,0,0,0,no,no,no,3.511127323,2.197820079,9.646555174,0.803879598,1.850786101,0.484229762,2.639263349,1.614711972,0.24883569,4.592318232,55.10781878,0.27775687,3.333082434,5.544569674,13.52210945,17.47229238,18.19326947,19.57823349,no,14.71026707,3.657544149,2.544741297,7.01844968,7.01844968,18.03782273,6.11130202,1.578759943,8.557086323,5.108333008,2.536676587,5.609584681,2.457297512,0.484229762,3.488299753,1.53442643,8.268466181,7.343671361,good,0,7245122
26561,65,61.0,23.0,Mitino,6839.0,9,17063.0,10,0,,1,0,17,6,0,11,4,no,no,no,1.097998949,0.617664322,7.411971869,0.617664322,0.966833507,0.637511346,0.601026687,0.126831176,0.485505832,2.784943461,33.41932153,0.152061273,1.824735271,1.331231723,13.38110723,16.177988,17.02055871,18.20669035,no,26.38622784,1.716000629,0.395781766,1.821803822,7.533056943,5.879031652,3.563631908,2.316704196,9.39667226,0.661195379,0.657896715,0.327091582,1.03073593,0.637511346,0.388481212,0.376053378,15.48418832,14.985287,good,0,11258975
26562,85,85.0,10.0,Poselenie Vnukovskoe,,0,,0,0,,0,0,0,0,0,1,0,no,no,no,10.31640014,9.19759681,51.04379046,4.253649205,2.462704262,2.161094322,6.883656223,0.0,1.637731129,2.479131772,29.74958126,0.97112606,11.65351272,9.460119171,19.23983576,21.95941489,23.11817841,23.99671721,no,22.30199273,10.36382482,3.669398658,9.997054095,8.042623089,20.65457229,10.23590185,6.049594522,19.64964925,10.72170789,1.395776075,5.87515798,3.368556935,2.161094322,3.061736438,1.222031188,20.21555842,12.17400864,no data,0,9632564
26563,39,23.0,3.0,Birjulevo Vostochnoe,4519.0,6,10053.0,6,0,30.0,2,0,8,3,0,3,1,no,no,no,5.159027407,3.48325112,37.38951507,3.115792922,0.14580994,0.639156124,0.551546527,0.339577032,0.834145792,3.423962087,41.08754505,0.180120357,2.161444278,3.039072945,11.4481952,14.61765362,16.25240804,16.76447749,no,7.981982283,3.537438651,0.897945943,2.503250647,7.197638847,1.939734841,1.01859733,1.111887236,7.885331037,0.500425019,1.475451406,2.755987415,0.561352443,0.639156124,1.467134662,1.470902934,12.45332599,2.083628703,poor,0,6000000
26564,77,46.0,8.0,Nekrasovka,2395.0,5,7377.0,5,0,540.0,0,0,0,4,0,0,0,no,no,no,1.508783078,1.021663853,4.93050591,0.410875493,1.821078778,0.22446734,2.603424896,1.750507134,0.33835386,4.148644609,49.78373531,0.032293711,0.387524533,5.375874803,13.3460765,17.32544259,18.06876449,19.4369908,no,10.22399261,3.690354458,2.508231533,7.051259988,7.051259988,13.55154828,6.004331446,1.478472568,8.589896631,4.85464115,2.170888779,5.255739402,2.166624321,0.22446734,3.404710725,1.349963197,8.301276489,7.052832838,good,0,7645000
26565,38,19.0,12.0,Brateevo,3420.0,6,7132.0,6,0,,0,0,3,1,0,5,0,no,no,no,2.746108378,0.984231035,11.81077242,0.984231035,0.339568214,0.193146779,0.485260841,0.247599002,2.363830776,3.787796206,45.45355447,0.05911651,0.709398123,3.13828449,9.221435896,12.49316539,13.98362255,14.7268124,no,5.774398416,3.296741573,0.193146779,1.525703877,4.332300673,10.26393579,4.013650674,2.548721987,2.83502933,3.015647596,0.783849863,2.214503517,0.487368589,0.193146779,1.241259968,1.281391323,11.67565388,4.645312809,excellent,0,6900000
26566,79,44.0,19.0,Poselenie Vnukovskoe,,0,,0,0,,0,0,0,0,0,1,0,no,no,no,4.300993514,2.256521821,28.42124894,2.368437412,0.415639678,0.754545122,4.205612012,0.877500834,0.113378899,3.014230326,36.17076391,0.226745904,2.720950848,6.795185812,16.73016334,19.45116658,20.61795946,21.49076795,no,16.19682774,6.968082304,1.187822221,2.49871169,2.375986231,14.5494073,7.851514322,6.932607651,13.54448426,8.853707563,1.488316655,4.582098111,0.742134287,0.754545122,0.523270142,0.518371738,14.11039343,9.535370499,no data,0,6382574
26567,52,,4.0,Poselenie Pervomajskoe,,0,,0,0,,0,0,0,0,0,0,0,no,no,no,20.63156874,22.47182844,327.9176546,27.32647121,10.49386791,12.44487003,16.91824883,0.572179236,0.29618971,7.535090764,90.42108917,1.599701148,19.19641378,22.46488417,32.65119109,35.36880808,36.54011751,37.39881404,no,29.18842902,9.450397287,7.943188459,20.79127645,20.98543603,27.54100859,23.84631289,12.58819145,26.53608554,24.04400757,7.605692901,7.105847767,5.007493622,12.44487003,8.828662498,0.723558807,27.10199471,25.33035627,no data,0,3742240
26568,96,51.0,8.0,Vojkovskoe,1579.0,6,5838.0,8,0,,2,0,5,2,0,5,10,no,no,no,2.648620016,1.720150157,13.6652511,1.138770925,0.15139886,0.459376759,1.064314337,0.108044289,0.019804267,1.545436399,18.54523679,0.05640102,0.676812245,7.01898515,5.474992458,8.198254949,8.932779622,10.24836579,no,20.55074923,0.626804112,0.966889673,2.80105166,2.770953152,3.101550932,0.869211091,1.352902772,2.654022232,0.459376759,0.547623274,0.140755689,0.794898486,0.513308865,1.419621866,0.65478984,9.377671093,6.577303013,poor,0,19500000
26569,38,38.0,11.0,Poselenie Vnukovskoe,,0,,0,0,,0,0,0,0,0,1,0,no,no,no,2.152791625,1.722233308,20.6667997,1.722233308,0.897888573,1.234234528,4.566595488,0.427247711,0.353641752,3.735665718,44.82798861,0.63001355,7.560162595,7.12321525,17.14873672,19.86899739,21.03856121,21.90579236,no,15.54602758,6.433793791,1.519553042,2.521690593,2.715850181,13.89860714,8.355285069,7.401423162,12.8936841,9.479092564,1.806570293,4.338453269,1.339078477,1.234234528,1.192543207,1.186621297,13.45959327,9.89075781,no data,0,4564326
26570,106,106.0,4.0,Levoberezhnoe,1766.0,2,2730.0,2,0,520.0,0,0,3,0,0,7,2,no,no,no,3.045027217,1.05489141,9.661214109,0.805101176,0.12364132,0.348353265,0.922229196,0.400503691,0.21966878,3.288282995,39.45939594,0.172160763,2.06592916,1.933488665,10.65198821,13.42582161,14.132959,15.48281443,no,18.19889419,4.774950441,0.147208753,4.050345007,2.117076948,7.565239299,1.84600316,2.213572801,3.350424222,2.498736009,0.094666908,1.170746984,1.487856368,0.348353265,1.058051577,1.537540434,13.11761635,10.34567519,satisfactory,0,17813624
26571,51,30.0,14.0,Brateevo,3420.0,6,7132.0,6,0,,0,0,3,1,0,5,0,no,no,no,2.797696875,1.50027656,18.00331872,1.50027656,0.003848124,0.196350853,0.987296403,0.156819925,0.985961816,7.28689128,87.44269536,0.190748939,2.288987272,2.260434141,9.841911878,13.13557432,14.49307869,15.32298915,no,7.146342637,4.575782714,0.927195654,3.662592496,5.611341814,11.60664562,3.776484631,2.790206887,4.28917037,1.95325374,0.884170911,2.913825023,1.410379744,0.196350853,1.25332378,1.175931678,13.61183387,5.968875661,excellent,0,1000000
26572,56,,2.0,Poselenie Novofedorovskoe,,0,,0,0,,0,0,0,0,0,0,0,no,no,no,32.40025563,37.90751699,534.6459549,44.55382958,23.52668588,26.49972324,16.76946697,0.556235437,5.910544753,2.770371092,33.2444531,14.49098883,173.891866,36.66545946,46.59204642,49.31203661,50.47123384,51.34968656,no,44.62411758,25.08553032,7.354661892,36.226965,37.29464708,42.97669714,37.5812993,27.19941578,41.9717741,37.6815242,19.14208238,15.42230499,10.47438121,26.49972324,21.63601341,8.229606327,42.53768327,39.42961412,no data,0,2795473
26573,64,,4.0,Krjukovo,5278.0,6,10529.0,6,0,30.0,2,0,4,1,0,4,1,no,no,no,24.06236831,19.90760495,218.7084698,18.22570582,1.545266094,1.070711215,15.2919621,0.0,0.324097538,1.920552221,23.04662666,0.450430939,5.40517127,17.59172736,31.0989312,33.72838023,34.50984859,35.7537007,no,42.53144567,2.896092157,2.020532813,5.57456351,5.516188549,27.07950854,14.5666933,2.442069577,3.178623648,4.437815844,1.564451024,1.59662943,2.48222919,1.070711215,4.735212096,2.30038251,6.373528185,2.359710664,no data,0,6528000
26574,38,38.0,4.0,Nagornoe,2279.0,4,10027.0,8,1,,3,0,2,2,0,2,6,no,no,no,1.426409793,0.688337538,8.260050455,0.688337538,0.685655464,0.932529494,1.291037885,0.712183684,0.0,1.775827211,21.30992653,0.101985052,1.223820619,10.37003408,3.247230089,6.399047965,7.881793721,8.468180406,no,10.67911961,2.412937646,0.606519343,3.707560364,10.39231535,6.294710469,1.620629708,1.732375717,2.357289894,1.129353738,0.323042335,0.307812465,0.590684262,0.932529494,1.205516641,0.993057581,3.047790494,2.937393863,poor,0,8697891
26575,56,,16.0,Tverskoe,1874.0,4,6772.0,4,1,1046.0,3,2,29,16,10,23,141,no,yes,no,1.482746099,1.036567808,13.45906811,1.121589009,1.048961618,0.269716418,0.284299796,0.189089214,2.640802933,3.37871695,40.5446034,0.326034852,3.91241822,13.91781463,4.081282595,2.185333005,0.506919217,0.072896553,no,7.836658044,1.09289653,0.269716418,1.421099479,0.501855865,4.018205464,1.171506135,0.615657645,2.180439629,1.091506532,0.107359506,0.182194269,0.0,0.269716418,0.181896599,0.184681464,2.370384782,0.695250774,excellent,0,4779983
26576,34,,1.0,Tverskoe,1874.0,4,6772.0,4,1,1046.0,3,2,29,16,10,23,141,no,yes,no,1.482746099,1.036567808,13.45906811,1.121589009,1.048961618,0.269716418,0.284299796,0.189089214,2.640802933,3.37871695,40.5446034,0.326034852,3.91241822,13.91781463,4.081282595,2.185333005,0.506919217,0.072896553,no,7.836658044,1.09289653,0.269716418,1.421099479,0.501855865,4.018205464,1.171506135,0.615657645,2.180439629,1.091506532,0.107359506,0.182194269,0.0,0.269716418,0.181896599,0.184681464,2.370384782,0.695250774,excellent,0,2041200
26577,38,19.0,10.0,Butyrskoe,1784.0,1,3337.0,1,0,,1,0,4,4,0,5,14,no,yes,no,2.704044271,1.285691056,17.48719794,1.457266495,0.252657921,0.573066631,1.128165487,0.369903663,1.155580276,1.507531923,18.09038308,0.118050028,1.41660034,8.423135904,4.21437922,6.624161219,7.240886687,8.716029837,no,16.86971121,3.296666625,0.404004455,3.140139318,6.82756743,6.206939753,2.09895166,1.489658864,0.971298602,1.075980148,0.797671246,1.441455474,1.212566678,1.075980148,1.347505316,1.351785561,2.811948259,2.527089249,poor,0,8000000
26578,38,22.0,1.0,Sviblovo,2057.0,1,3741.0,2,0,192.0,1,0,4,6,0,5,4,no,no,no,1.102516406,0.655776678,7.869320136,0.655776678,0.275560802,0.440403083,1.305978107,0.212235805,0.05812356,1.902077373,22.82492848,0.135655154,1.627861852,4.884261,6.459348781,8.907992033,9.576930105,11.05808524,no,6.58137083,3.374133882,0.746133258,1.799842102,2.821178205,3.978052904,1.461237613,1.056342139,1.001765595,1.167536635,0.610542596,0.480462682,0.211716522,1.020997606,0.617158912,0.574735851,4.241912441,4.034511503,poor,0,7600000
26579,50,25.0,14.0,Horoshevo-Mnevniki,3397.0,4,11085.0,5,0,1970.0,2,0,18,4,0,3,8,no,no,no,4.903592738,3.48663699,40.76401166,3.397000972,0.118565439,0.38411874,1.980459202,0.287929682,1.305551469,4.902159393,58.82591271,0.039101873,0.469222472,5.388405837,5.041419109,8.110001841,8.957686609,10.09534118,yes,22.97342217,3.079708515,0.178738851,1.839113208,0.919904294,2.133684289,1.376352911,0.879789068,3.018631304,1.350881632,1.250721317,0.186549371,0.486955831,0.38411874,1.521326347,0.367724773,9.59892934,5.957041311,good,0,11000000
26580,38,38.0,11.0,Poselenie Desjonovskoe,,0,,0,0,,0,0,0,1,0,0,0,no,no,no,15.83945056,12.71856773,144.2363376,12.0196948,4.415205068,7.67132211,9.684196521,0.991823918,1.351921717,18.44957377,221.3948853,1.791212149,21.49454579,11.75127656,24.38213408,27.2713964,28.38510423,29.13376481,no,11.91044189,7.480513652,5.980372449,15.85007815,16.38708126,19.74680569,15.52365845,4.092889924,16.56924959,13.61134448,7.937007628,7.937007628,3.978096884,7.67132211,9.55984641,0.781790937,19.30779182,18.1042176,no data,0,4009433
26581,28,,6.0,Poselenie Filimonkovskoe,,0,,0,0,,0,0,0,0,0,0,0,no,no,no,16.45297356,14.45128823,161.1278226,13.42731855,0.156916077,7.543515108,12.57950434,0.198676778,0.166987459,15.44075096,185.2890115,4.411572567,52.9388708,12.68473606,24.18219004,26.82836942,27.97395,28.75536526,no,16.86981612,12.45610301,5.564267676,14.22677583,14.42093542,19.52046838,16.17765401,1.643524075,18.51554533,13.88356691,5.354313001,5.354313001,5.178956174,7.543515108,10.12713769,1.79370355,19.0814545,17.00379127,no data,0,2451945
